Node,X,Y
11904,437100,829316
11905,437155,984847
11906,437175,965025
11907,437208,919766
11908,437208,1119891
11909,437233,1111105
11910,437241,973886
11911,437291,878105
11912,437322,834511
11913,437347,702083
11914,437352,887811
11915,437402,928691
11916,437408,902722
11917,437419,907791
11918,437461,937286
11919,437466,989580
11920,437466,1224605
11921,437486,879769
11922,437508,877144
11923,437566,845858
11924,437569,716886
11925,437594,913463
11926,437613,967400
11927,437622,947069
11928,437633,915683
11929,437638,933288
11930,437666,1035983
11931,437677,941655
11932,437730,884469
11933,437816,864330
11934,437852,1169422
11935,437861,969272
11936,437866,754922
11937,437913,893197
11938,437950,953200
11939,437963,702594
11940,437972,900772
11941,437977,1230583
11942,437980,730880
11943,438005,701872
11944,438013,912394
11945,438019,830008
11946,438066,917913
11947,438077,886747
11948,438083,917527
11949,438108,993302
11950,438113,884833
11951,438194,831808
11952,438194,847686
11953,438261,967058
11954,438261,1117888
11955,438263,882461
11956,438277,944369
11957,438300,832700
11958,438305,906213
11959,438333,726344
11960,438333,880177
11961,438338,878200
11962,438338,1015094
11963,438341,704388
11964,438350,848669
11965,438419,938316
11966,438422,888358
11967,438441,889600
11968,438447,826513
11969,438455,921888
11970,438486,734238
11971,438500,963983
11972,438508,891216
11973,438522,696286
11974,438536,839650
11975,438547,1042044
11976,438555,924883
11977,438569,701036
11978,438600,760058
11979,438663,951166
11980,438666,930508
11981,438705,956000
11982,438725,961283
11983,438727,933011
11984,438730,1117475
11985,438736,1164983
11986,438750,855100
11987,438769,1169938
11988,438791,901652
11989,438822,844847
11990,438836,894933
11991,438844,912350
11992,438866,1116769
11993,438880,941563
11994,438883,1007125
11995,438905,928475
11996,438930,909902
11997,438933,756738
11998,438938,934936
11999,438958,753927
12000,438991,910811
12001,439005,852580
12002,439011,858516
12003,439097,1000583
12004,439105,698211
12005,439125,880355
12006,439144,699658
12007,439147,1136125
12008,439147,1161969
12009,439150,877472
12010,439180,1230233
12011,439186,1227825
12012,439225,902713
12013,439250,726663
12014,439275,699763
12015,439288,939558
12016,439325,1035747
12017,439388,949294
12018,439394,829969
12019,439411,832713
12020,439441,908127
12021,439461,761194
12022,439500,880841
12023,439547,862800
12024,439552,864525
12025,439583,947944
12026,439633,912561
12027,439680,889433
12028,439700,1168180
12029,439705,898166
12030,439741,756155
12031,439747,759111
12032,439780,756097
12033,439786,905038
12034,439791,711208
12035,439808,844863
12036,439822,1172372
12037,439825,968141
12038,439827,1240986
12039,439830,839588
12040,439844,918691
12041,439877,957555
12042,439883,922283
12043,439925,721294
12044,439925,1022411
12045,439961,700611
12046,440005,963172
12047,440011,759666
12048,440047,940655
12049,440055,914419
12050,440061,971136
12051,440077,760447
12052,440077,1169155
12053,440108,975263
12054,440125,757947
12055,440152,731677
12056,440163,709811
12057,440169,1079547
12058,440191,847994
12059,440216,924697
12060,440247,885425
12061,440261,900738
12062,440266,1169619
12063,440275,917697
12064,440280,928544
12065,440288,881627
12066,440300,927505
12067,440327,926452
12068,440394,887441
12069,440394,1016647
12070,440419,890983
12071,440422,954358
12072,440444,929975
12073,440461,829941
12074,440463,1230208
12075,440483,734602
12076,440486,836958
12077,440488,1233497
12078,440494,965950
12079,440500,916391
12080,440508,944180
12081,440522,1230855
12082,440536,711288
12083,440536,982752
12084,440547,707133
12085,440583,1213141
12086,440625,916955
12087,440661,878841
12088,440669,761305
12089,440691,927555
12090,440716,882988
12091,440716,1114475
12092,440747,892877
12093,440758,885250
12094,440777,935072
12095,440783,1169327
12096,440788,691822
12097,440791,985691
12098,440805,1032305
12099,440816,913488
12100,440838,932258
12101,440872,697994
12102,440880,758075
12103,440886,876575
12104,440952,693761
12105,440977,702316
12106,440977,918166
12107,440997,1046275
12108,441002,702152
12109,441025,851469
12110,441036,691094
12111,441036,1231300
12112,441058,942186
12113,441102,949044
12114,441108,887125
12115,441116,703922
12116,441125,1030677
12117,441161,937077
12118,441197,701080
12119,441277,763333
12120,441302,922513
12121,441305,909980
12122,441319,917186
12123,441333,730794
12124,441372,1230652
12125,441402,881638
12126,441447,878213
12127,441511,726569
12128,441511,1033075
12129,441522,720377
12130,441536,879566
12131,441536,928994
12132,441538,875691
12133,441544,757091
12134,441572,1088708
12135,441597,750319
12136,441636,939991
12137,441650,921713
12138,441650,938811
12139,441661,925347
12140,441672,732544
12141,441733,940336
12142,441741,932461
12143,441769,725061
12144,441772,880641
12145,441838,734361
12146,441858,884625
12147,441936,852133
12148,441969,725025
12149,441991,756072
12150,441994,877213
12151,442013,926461
12152,442022,884463
12153,442044,938152
12154,442097,690652
12155,442097,951283
12156,442133,719113
12157,442138,705452
12158,442138,894922
12159,442152,757975
12160,442188,935677
12161,442194,1232044
12162,442230,954691
12163,442236,705138
12164,442272,934444
12165,442275,918350
12166,442300,697758
12167,442302,697672
12168,442311,952638
12169,442333,956188
12170,442333,958719
12171,442361,964808
12172,442388,949755
12173,442391,876411
12174,442394,760861
12175,442444,697719
12176,442444,862961
12177,442444,863241
12178,442511,1169683
12179,442519,854011
12180,442527,915013
12181,442597,888647
12182,442600,725758
12183,442611,962872
12184,442619,884152
12185,442633,1049497
12186,442658,883141
12187,442694,835147
12188,442722,883388
12189,442722,929852
12190,442727,1211727
12191,442730,925447
12192,442741,1231694
12193,442761,941872
12194,442763,842386
12195,442780,724269
12196,442780,882719
12197,442783,961344
12198,442794,739802
12199,442794,834902
12200,442797,683255
12201,442800,883183
12202,442841,966852
12203,442858,697913
12204,442911,1055016
12205,442911,1215480
12206,442925,939647
12207,442941,926688
12208,442944,912350
12209,442947,908513
12210,442950,932686
12211,442972,947238
12212,443044,927902
12213,443050,699775
12214,443061,717705
12215,443105,697800
12216,443113,967980
12217,443125,899041
12218,443125,944602
12219,443147,847647
12220,443200,919147
12221,443213,889336
12222,443236,969261
12223,443244,752513
12224,443255,938375
12225,443258,881627
12226,443294,741316
12227,443347,886380
12228,443352,852150
12229,443358,759180
12230,443366,754633
12231,443377,727566
12232,443477,878272
12233,443483,1066983
12234,443508,898652
12235,443513,1172655
12236,443522,1037647
12237,443536,1003733
12238,443569,914202
12239,443580,890858
12240,443633,982138
12241,443636,862050
12242,443636,973769
12243,443644,971327
12244,443675,913163
12245,443683,1003505
12246,443730,716105
12247,443766,1037291
12248,443800,1080383
12249,443836,898172
12250,443838,920327
12251,443841,1231086
12252,443875,682044
12253,443875,975500
12254,443877,711736
12255,443894,937300
12256,443897,1189491
12257,443927,887397
12258,443936,1229836
12259,443977,1227350
12260,444005,926236
12261,444019,952555
12262,444052,729933
12263,444063,1043752
12264,444077,740875
12265,444097,1035086
12266,444108,833322
12267,444108,853988
12268,444161,1189519
12269,444169,949252
12270,444177,1191125
12271,444202,833308
12272,444213,841166
12273,444238,897802
12274,444258,690069
12275,444269,1240675
12276,444388,935811
12277,444391,901244
12278,444411,921477
12279,444447,885788
12280,444466,943950
12281,444469,957880
12282,444488,880602
12283,444494,922666
12284,444508,892847
12285,444511,908411
12286,444563,895438
12287,444583,689247
12288,444583,875030
12289,444583,931613
12290,444611,1036380
12291,444633,962469
12292,444633,1187088
12293,444644,889197
12294,444652,726850
12295,444669,731713
12296,444686,711855
12297,444752,701886
12298,444758,732125
12299,444775,884505
12300,444802,934283
12301,444813,702000
12302,444822,899638
12303,444888,715697
12304,444891,1080555
12305,444905,731113
12306,444908,1038588
12307,444913,731861
12308,444936,895586
12309,444983,845919
12310,445047,723686
12311,445047,1142308
12312,445050,734805
12313,445069,929052
12314,445072,964238
12315,445080,891305
12316,445150,883302
12317,445163,1160408
12318,445183,989880
12319,445191,880197
12320,445194,895458
12321,445213,994411
12322,445236,895744
12323,445258,1212119
12324,445263,1090558
12325,445283,939075
12326,445291,947205
12327,445327,675988
12328,445336,720036
12329,445338,704563
12330,445338,945261
12331,445366,1229058
12332,445386,877038
12333,445394,951166
12334,445402,697225
12335,445402,1233663
12336,445430,943661
12337,445433,684200
12338,445433,935758
12339,445469,696216
12340,445497,913925
12341,445513,949841
12342,445519,696322
12343,445530,942202
12344,445536,705513
12345,445600,905961
12346,445608,705458
12347,445616,725988
12348,445625,925336
12349,445647,1232608
12350,445677,916708
12351,445722,912272
12352,445736,687961
12353,445747,969019
12354,445758,914700
12355,445855,924502
12356,445883,695991
12357,445908,897672
12358,445927,702286
12359,445955,751694
12360,445986,715116
12361,446002,909627
12362,446083,940802
12363,446088,874325
12364,446088,956738
12365,446180,754075
12366,446194,862263
12367,446205,887622
12368,446216,1239372
12369,446227,937683
12370,446263,919655
12371,446269,900075
12372,446277,893086
12373,446291,921922
12374,446336,862344
12375,446336,1211283
12376,446355,726808
12377,446366,1231047
12378,446369,1240522
12379,446377,688455
12380,446377,695036
12381,446397,731108
12382,446402,931433
12383,446497,932425
12384,446530,1231005
12385,446563,832947
12386,446613,847147
12387,446622,1111033
12388,446688,901716
12389,446697,749816
12390,446705,701516
12391,446713,1038516
12392,446722,882425
12393,446802,911197
12394,446811,1230602
12395,446930,735625
12396,446941,754866
12397,446994,734533
12398,447050,1228480
12399,447080,1000594
12400,447088,962761
12401,447130,697911
12402,447133,934225
12403,447147,1034202
12404,447150,674619
12405,447197,1230091
12406,447213,737241
12407,447219,1239188
12408,447227,970297
12409,447300,1164372
12410,447319,932175
12411,447319,943500
12412,447322,924872
12413,447341,851758
12414,447369,904958
12415,447372,946166
12416,447394,931255
12417,447402,884447
12418,447408,890630
12419,447433,928522
12420,447438,947152
12421,447444,688375
12422,447458,966805
12423,447480,721766
12424,447488,928019
12425,447513,749947
12426,447538,1087566
12427,447541,1224769
12428,447577,902966
12429,447630,856205
12430,447636,912769
12431,447636,936255
12432,447650,697197
12433,447675,948952
12434,447677,932775
12435,447680,939272
12436,447691,941513
12437,447716,937811
12438,447747,1226138
12439,447763,949894
12440,447783,1178283
12441,447811,921458
12442,447822,886088
12443,447825,693838
12444,447827,939133
12445,447869,953513
12446,447891,952113
12447,447894,936019
12448,447905,958083
12449,447919,950969
12450,447930,897030
12451,447963,1085058
12452,447966,687619
12453,447972,1069555
12454,447975,698802
12455,447980,935266
12456,448008,749913
12457,448008,1227933
12458,448011,687783
12459,448011,900791
12460,448047,914430
12461,448086,1240619
12462,448100,955452
12463,448113,914983
12464,448116,722036
12465,448125,920713
12466,448147,718808
12467,448272,891694
12468,448277,929436
12469,448297,1227933
12470,448302,745138
12471,448341,873769
12472,448352,692744
12473,448375,1083888
12474,448386,687058
12475,448408,932980
12476,448411,1228697
12477,448433,1229516
12478,448480,930425
12479,448486,742952
12480,448486,1232327
12481,448508,937866
12482,448513,1231855
12483,448530,887880
12484,448547,934705
12485,448586,936613
12486,448613,926236
12487,448622,935305
12488,448644,752044
12489,448663,930002
12490,448663,1234347
12491,448730,916908
12492,448738,881427
12493,448752,1072616
12494,448755,919191
12495,448758,985183
12496,448777,977327
12497,448830,686725
12498,448833,694480
12499,448833,932827
12500,448836,931380
12501,448838,940413
12502,448872,878644
12503,448872,896200
12504,448877,943694
12505,448897,933497
12506,448900,883072
12507,448944,714963
12508,448955,854163
12509,448994,971147
12510,449008,935888
12511,449022,850608
12512,449027,927833
12513,449033,935661
12514,449033,941952
12515,449061,669905
12516,449069,728069
12517,449086,935927
12518,449088,1071627
12519,449097,896044
12520,449100,903155
12521,449111,1160977
12522,449133,935030
12523,449150,935530
12524,449180,731247
12525,449194,1233158
12526,449250,934625
12527,449263,913008
12528,449272,899633
12529,449280,748922
12530,449297,935222
12531,449327,960541
12532,449338,951872
12533,449341,686458
12534,449352,936319
12535,449361,946963
12536,449363,722055
12537,449366,936658
12538,449369,913927
12539,449397,935763
12540,449425,957233
12541,449430,1230338
12542,449461,686444
12543,449480,911505
12544,449508,929763
12545,449511,880466
12546,449519,910347
12547,449530,922911
12548,449530,929950
12549,449550,953661
12550,449563,905975
12551,449563,927655
12552,449583,1240166
12553,449591,896300
12554,449600,909369
12555,449611,907997
12556,449633,735877
12557,449636,938469
12558,449638,940472
12559,449666,923741
12560,449694,935138
12561,449713,936041
12562,449713,1162830
12563,449747,927566
12564,449766,856505
12565,449788,924355
12566,449800,932636
12567,449802,852111
12568,449808,888308
12569,449838,925558
12570,449861,1229816
12571,449863,734469
12572,449866,935713
12573,449902,1230250
12574,449916,931661
12575,449930,927566
12576,449938,733652
12577,449944,724002
12578,449958,928791
12579,449969,726716
12580,449975,917269
12581,449983,1202150
12582,449986,932055
12583,449991,883719
12584,450030,903355
12585,450050,720994
12586,450052,1227819
12587,450061,931563
12588,450072,936555
12589,450097,933488
12590,450097,961955
12591,450105,934552
12592,450116,999552
12593,450158,952383
12594,450213,927808
12595,450230,1020355
12596,450238,692902
12597,450269,930875
12598,450275,846747
12599,450313,927927
12600,450322,933383
12601,450327,933600
